,date,value
0,2019-06-06,43
1,2019-06-13,41
2,2019-06-20,48
3,2019-06-27,22
4,2019-07-02,0
5,2019-07-03,0
6,2019-07-11,30
7,2019-07-18,62
8,2019-07-25,66
9,2019-08-08,51
10,2019-08-15,79
11,2019-08-22,119
12,2019-08-29,148
13,2019-09-05,0
14,2019-09-19,131
15,2019-09-26,24
16,2019-10-01,0
17,2019-10-10,42
18,2019-10-17,48
19,2019-10-24,0
20,2019-10-31,18
21,2019-11-04,0
22,2019-11-07,0
23,2019-11-14,33
24,2019-11-21,30
25,2019-11-28,26
