,time,value
0,00-00-00,6
1,00-30-00,6
2,01-00-00,9
3,01-30-00,4
4,02-00-00,5
5,02-30-00,5
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,2
10,05-00-00,0
11,05-30-00,6
12,06-00-00,5
13,06-30-00,3
14,07-00-00,39
15,07-30-00,143
16,08-00-00,138
17,08-30-00,191
18,09-00-00,109
19,09-30-00,221
20,10-00-00,104
21,10-30-00,106
22,11-00-00,84
23,11-30-00,217
24,12-00-00,144
25,12-30-00,141
26,13-00-00,138
27,13-30-00,266
28,14-00-00,201
29,14-30-00,126
30,15-00-00,159
31,15-30-00,383
32,16-00-00,203
33,16-30-00,206
34,17-00-00,295
35,17-30-00,483
36,18-00-00,387
37,18-30-00,229
38,19-00-00,135
39,19-30-00,254
40,20-00-00,222
41,20-30-00,315
42,21-00-00,262
43,21-30-00,203
44,22-00-00,97
45,22-30-00,106
46,23-00-00,35
47,23-30-00,22
