,time,value
0,00-00-00,4
1,00-30-00,7
2,01-00-00,4
3,01-30-00,3
4,02-00-00,2
5,02-30-00,0
6,03-00-00,1
7,03-30-00,3
8,04-00-00,4
9,04-30-00,3
10,05-00-00,1
11,05-30-00,4
12,06-00-00,1
13,06-30-00,3
14,07-00-00,13
15,07-30-00,15
16,08-00-00,41
17,08-30-00,101
18,09-00-00,32
19,09-30-00,34
20,10-00-00,21
21,10-30-00,29
22,11-00-00,79
23,11-30-00,95
24,12-00-00,81
25,12-30-00,65
26,13-00-00,61
27,13-30-00,26
28,14-00-00,31
29,14-30-00,31
30,15-00-00,19
31,15-30-00,23
32,16-00-00,22
33,16-30-00,63
34,17-00-00,70
35,17-30-00,78
36,18-00-00,54
37,18-30-00,65
38,19-00-00,49
39,19-30-00,31
40,20-00-00,36
41,20-30-00,21
42,21-00-00,23
43,21-30-00,24
44,22-00-00,13
45,22-30-00,23
46,23-00-00,20
47,23-30-00,10
