,time,value
0,00-00-00,13
1,00-30-00,6
2,01-00-00,1
3,01-30-00,7
4,02-00-00,3
5,02-30-00,0
6,03-00-00,0
7,03-30-00,1
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,4
14,07-00-00,7
15,07-30-00,45
16,08-00-00,188
17,08-30-00,69
18,09-00-00,68
19,09-30-00,45
20,10-00-00,53
21,10-30-00,42
22,11-00-00,84
23,11-30-00,97
24,12-00-00,54
25,12-30-00,61
26,13-00-00,50
27,13-30-00,58
28,14-00-00,53
29,14-30-00,123
30,15-00-00,20
31,15-30-00,44
32,16-00-00,59
33,16-30-00,52
34,17-00-00,67
35,17-30-00,146
36,18-00-00,109
37,18-30-00,72
38,19-00-00,64
39,19-30-00,37
40,20-00-00,35
41,20-30-00,87
42,21-00-00,62
43,21-30-00,78
44,22-00-00,43
45,22-30-00,44
46,23-00-00,31
47,23-30-00,6
