,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,2
5,02-30-00,6
6,03-00-00,0
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,1
13,06-30-00,1
14,07-00-00,3
15,07-30-00,33
16,08-00-00,32
17,08-30-00,9
18,09-00-00,9
19,09-30-00,22
20,10-00-00,14
21,10-30-00,11
22,11-00-00,16
23,11-30-00,9
24,12-00-00,1
25,12-30-00,0
26,13-00-00,2
27,13-30-00,1
28,14-00-00,0
29,14-30-00,20
30,15-00-00,5
31,15-30-00,11
32,16-00-00,6
33,16-30-00,11
34,17-00-00,24
35,17-30-00,25
36,18-00-00,42
37,18-30-00,19
38,19-00-00,15
39,19-30-00,18
40,20-00-00,17
41,20-30-00,33
42,21-00-00,66
43,21-30-00,22
44,22-00-00,29
45,22-30-00,25
46,23-00-00,26
47,23-30-00,11
