,time,value
0,00-00-00,2
1,00-30-00,2
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,1
6,03-00-00,1
7,03-30-00,1
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,6
14,07-00-00,5
15,07-30-00,33
16,08-00-00,61
17,08-30-00,105
18,09-00-00,82
19,09-30-00,39
20,10-00-00,39
21,10-30-00,18
22,11-00-00,13
23,11-30-00,16
24,12-00-00,19
25,12-30-00,18
26,13-00-00,18
27,13-30-00,16
28,14-00-00,17
29,14-30-00,13
30,15-00-00,16
31,15-30-00,10
32,16-00-00,16
33,16-30-00,17
34,17-00-00,27
35,17-30-00,38
36,18-00-00,39
37,18-30-00,45
38,19-00-00,26
39,19-30-00,28
40,20-00-00,31
41,20-30-00,18
42,21-00-00,9
43,21-30-00,21
44,22-00-00,15
45,22-30-00,10
46,23-00-00,9
47,23-30-00,3
