,time,value
0,00-00-00,23
1,00-30-00,2
2,01-00-00,1
3,01-30-00,3
4,02-00-00,4
5,02-30-00,2
6,03-00-00,0
7,03-30-00,1
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,2
14,07-00-00,39
15,07-30-00,150
16,08-00-00,50
17,08-30-00,68
18,09-00-00,43
19,09-30-00,37
20,10-00-00,25
21,10-30-00,26
22,11-00-00,12
23,11-30-00,38
24,12-00-00,50
25,12-30-00,25
26,13-00-00,14
27,13-30-00,31
28,14-00-00,22
29,14-30-00,22
30,15-00-00,15
31,15-30-00,33
32,16-00-00,20
33,16-30-00,16
34,17-00-00,41
35,17-30-00,21
36,18-00-00,2
37,18-30-00,18
38,19-00-00,34
39,19-30-00,17
40,20-00-00,19
41,20-30-00,49
42,21-00-00,82
43,21-30-00,38
44,22-00-00,64
45,22-30-00,52
46,23-00-00,38
47,23-30-00,9
