,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,2
5,02-30-00,8
6,03-00-00,10
7,03-30-00,1
8,04-00-00,4
9,04-30-00,2
10,05-00-00,1
11,05-30-00,2
12,06-00-00,4
13,06-30-00,12
14,07-00-00,32
15,07-30-00,108
16,08-00-00,80
17,08-30-00,49
18,09-00-00,25
19,09-30-00,121
20,10-00-00,40
21,10-30-00,24
22,11-00-00,21
23,11-30-00,46
24,12-00-00,3
25,12-30-00,1
26,13-00-00,4
27,13-30-00,12
28,14-00-00,1
29,14-30-00,29
30,15-00-00,12
31,15-30-00,32
32,16-00-00,23
33,16-30-00,29
34,17-00-00,60
35,17-30-00,72
36,18-00-00,95
37,18-30-00,32
38,19-00-00,41
39,19-30-00,41
40,20-00-00,47
41,20-30-00,33
42,21-00-00,54
43,21-30-00,45
44,22-00-00,95
45,22-30-00,86
46,23-00-00,41
47,23-30-00,34
