,time,value
0,00-00-00,6
1,00-30-00,10
2,01-00-00,4
3,01-30-00,2
4,02-00-00,2
5,02-30-00,0
6,03-00-00,0
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,2
11,05-30-00,0
12,06-00-00,9
13,06-30-00,8
14,07-00-00,31
15,07-30-00,95
16,08-00-00,159
17,08-30-00,151
18,09-00-00,128
19,09-30-00,157
20,10-00-00,96
21,10-30-00,81
22,11-00-00,68
23,11-30-00,94
24,12-00-00,114
25,12-30-00,110
26,13-00-00,99
27,13-30-00,68
28,14-00-00,46
29,14-30-00,55
30,15-00-00,50
31,15-30-00,72
32,16-00-00,74
33,16-30-00,79
34,17-00-00,90
35,17-30-00,120
36,18-00-00,156
37,18-30-00,138
38,19-00-00,79
39,19-30-00,113
40,20-00-00,92
41,20-30-00,145
42,21-00-00,176
43,21-30-00,169
44,22-00-00,181
45,22-30-00,126
46,23-00-00,95
47,23-30-00,38
