,time,value
0,00-00-00,1
1,00-30-00,10
2,01-00-00,0
3,01-30-00,2
4,02-00-00,2
5,02-30-00,0
6,03-00-00,2
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,7
14,07-00-00,13
15,07-30-00,19
16,08-00-00,55
17,08-30-00,83
18,09-00-00,79
19,09-30-00,85
20,10-00-00,47
21,10-30-00,53
22,11-00-00,57
23,11-30-00,55
24,12-00-00,43
25,12-30-00,55
26,13-00-00,41
27,13-30-00,54
28,14-00-00,50
29,14-30-00,56
30,15-00-00,56
31,15-30-00,61
32,16-00-00,46
33,16-30-00,57
34,17-00-00,58
35,17-30-00,43
36,18-00-00,102
37,18-30-00,107
38,19-00-00,78
39,19-30-00,66
40,20-00-00,45
41,20-30-00,28
42,21-00-00,45
43,21-30-00,45
44,22-00-00,64
45,22-30-00,22
46,23-00-00,29
47,23-30-00,6
