,time,value
0,00-00-00,7
1,00-30-00,3
2,01-00-00,5
3,01-30-00,1
4,02-00-00,1
5,02-30-00,1
6,03-00-00,1
7,03-30-00,1
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,4
13,06-30-00,4
14,07-00-00,16
15,07-30-00,25
16,08-00-00,18
17,08-30-00,16
18,09-00-00,12
19,09-30-00,8
20,10-00-00,5
21,10-30-00,2
22,11-00-00,1
23,11-30-00,9
24,12-00-00,5
25,12-30-00,21
26,13-00-00,8
27,13-30-00,6
28,14-00-00,5
29,14-30-00,14
30,15-00-00,7
31,15-30-00,5
32,16-00-00,19
33,16-30-00,10
34,17-00-00,12
35,17-30-00,42
36,18-00-00,67
37,18-30-00,54
38,19-00-00,27
39,19-30-00,36
40,20-00-00,17
41,20-30-00,25
42,21-00-00,69
43,21-30-00,36
44,22-00-00,62
45,22-30-00,65
46,23-00-00,2
47,23-30-00,2
