,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,2
6,03-00-00,1
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,4
13,06-30-00,7
14,07-00-00,19
15,07-30-00,16
16,08-00-00,29
17,08-30-00,18
18,09-00-00,8
19,09-30-00,7
20,10-00-00,10
21,10-30-00,7
22,11-00-00,8
23,11-30-00,7
24,12-00-00,15
25,12-30-00,4
26,13-00-00,10
27,13-30-00,12
28,14-00-00,7
29,14-30-00,8
30,15-00-00,3
31,15-30-00,35
32,16-00-00,11
33,16-30-00,14
34,17-00-00,19
35,17-30-00,30
36,18-00-00,91
37,18-30-00,31
38,19-00-00,38
39,19-30-00,43
40,20-00-00,36
41,20-30-00,34
42,21-00-00,106
43,21-30-00,56
44,22-00-00,63
45,22-30-00,53
46,23-00-00,29
47,23-30-00,27
