,time,value
0,00-00-00,3
1,00-30-00,2
2,01-00-00,5
3,01-30-00,4
4,02-00-00,2
5,02-30-00,3
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,2
12,06-00-00,0
13,06-30-00,4
14,07-00-00,9
15,07-30-00,10
16,08-00-00,53
17,08-30-00,50
18,09-00-00,67
19,09-30-00,52
20,10-00-00,25
21,10-30-00,47
22,11-00-00,45
23,11-30-00,63
24,12-00-00,76
25,12-30-00,52
26,13-00-00,32
27,13-30-00,58
28,14-00-00,70
29,14-30-00,74
30,15-00-00,49
31,15-30-00,54
32,16-00-00,40
33,16-30-00,62
34,17-00-00,63
35,17-30-00,95
36,18-00-00,84
37,18-30-00,84
38,19-00-00,98
39,19-30-00,59
40,20-00-00,43
41,20-30-00,46
42,21-00-00,45
43,21-30-00,40
44,22-00-00,52
45,22-30-00,24
46,23-00-00,22
47,23-30-00,8
