,time,value
0,00-00-00,5
1,00-30-00,9
2,01-00-00,2
3,01-30-00,3
4,02-00-00,8
5,02-30-00,2
6,03-00-00,1
7,03-30-00,2
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,3
14,07-00-00,3
15,07-30-00,2
16,08-00-00,12
17,08-30-00,22
18,09-00-00,22
19,09-30-00,29
20,10-00-00,27
21,10-30-00,19
22,11-00-00,41
23,11-30-00,43
24,12-00-00,36
25,12-30-00,31
26,13-00-00,30
27,13-30-00,39
28,14-00-00,26
29,14-30-00,21
30,15-00-00,12
31,15-30-00,23
32,16-00-00,19
33,16-30-00,30
34,17-00-00,29
35,17-30-00,33
36,18-00-00,39
37,18-30-00,42
38,19-00-00,36
39,19-30-00,36
40,20-00-00,28
41,20-30-00,46
42,21-00-00,32
43,21-30-00,43
44,22-00-00,25
45,22-30-00,24
46,23-00-00,39
47,23-30-00,15
