,time,value
0,00-00-00,2
1,00-30-00,6
2,01-00-00,0
3,01-30-00,0
4,02-00-00,3
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,2
14,07-00-00,4
15,07-30-00,29
16,08-00-00,31
17,08-30-00,36
18,09-00-00,41
19,09-30-00,65
20,10-00-00,23
21,10-30-00,33
22,11-00-00,40
23,11-30-00,67
24,12-00-00,31
25,12-30-00,51
26,13-00-00,30
27,13-30-00,16
28,14-00-00,21
29,14-30-00,12
30,15-00-00,47
31,15-30-00,48
32,16-00-00,40
33,16-30-00,40
34,17-00-00,31
35,17-30-00,105
36,18-00-00,81
37,18-30-00,67
38,19-00-00,65
39,19-30-00,42
40,20-00-00,23
41,20-30-00,45
42,21-00-00,87
43,21-30-00,39
44,22-00-00,28
45,22-30-00,27
46,23-00-00,29
47,23-30-00,4
