,time,value
0,00-00-00,7
1,00-30-00,3
2,01-00-00,4
3,01-30-00,2
4,02-00-00,2
5,02-30-00,4
6,03-00-00,6
7,03-30-00,2
8,04-00-00,2
9,04-30-00,1
10,05-00-00,1
11,05-30-00,1
12,06-00-00,1
13,06-30-00,3
14,07-00-00,101
15,07-30-00,116
16,08-00-00,161
17,08-30-00,198
18,09-00-00,113
19,09-30-00,131
20,10-00-00,93
21,10-30-00,57
22,11-00-00,66
23,11-30-00,93
24,12-00-00,197
25,12-30-00,108
26,13-00-00,144
27,13-30-00,98
28,14-00-00,47
29,14-30-00,64
30,15-00-00,38
31,15-30-00,57
32,16-00-00,96
33,16-30-00,102
34,17-00-00,56
35,17-30-00,81
36,18-00-00,95
37,18-30-00,87
38,19-00-00,79
39,19-30-00,58
40,20-00-00,53
41,20-30-00,31
42,21-00-00,41
43,21-30-00,33
44,22-00-00,42
45,22-30-00,41
46,23-00-00,23
47,23-30-00,3
