,time,value
0,00-00-00,4
1,00-30-00,1
2,01-00-00,1
3,01-30-00,2
4,02-00-00,0
5,02-30-00,1
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,1
14,07-00-00,1
15,07-30-00,10
16,08-00-00,15
17,08-30-00,18
18,09-00-00,27
19,09-30-00,49
20,10-00-00,18
21,10-30-00,9
22,11-00-00,8
23,11-30-00,21
24,12-00-00,33
25,12-30-00,33
26,13-00-00,11
27,13-30-00,17
28,14-00-00,18
29,14-30-00,6
30,15-00-00,16
31,15-30-00,16
32,16-00-00,14
33,16-30-00,27
34,17-00-00,34
35,17-30-00,22
36,18-00-00,41
37,18-30-00,13
38,19-00-00,10
39,19-30-00,12
40,20-00-00,9
41,20-30-00,6
42,21-00-00,9
43,21-30-00,14
44,22-00-00,14
45,22-30-00,12
46,23-00-00,7
47,23-30-00,2
