,time,value
0,00-00-00,4
1,00-30-00,9
2,01-00-00,4
3,01-30-00,1
4,02-00-00,3
5,02-30-00,4
6,03-00-00,0
7,03-30-00,2
8,04-00-00,2
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,1
13,06-30-00,4
14,07-00-00,2
15,07-30-00,2
16,08-00-00,14
17,08-30-00,15
18,09-00-00,40
19,09-30-00,30
20,10-00-00,29
21,10-30-00,8
22,11-00-00,20
23,11-30-00,26
24,12-00-00,44
25,12-30-00,43
26,13-00-00,59
27,13-30-00,58
28,14-00-00,4
29,14-30-00,23
30,15-00-00,16
31,15-30-00,26
32,16-00-00,18
33,16-30-00,26
34,17-00-00,39
35,17-30-00,36
36,18-00-00,56
37,18-30-00,49
38,19-00-00,15
39,19-30-00,13
40,20-00-00,11
41,20-30-00,41
42,21-00-00,53
43,21-30-00,12
44,22-00-00,13
45,22-30-00,17
46,23-00-00,10
47,23-30-00,4
