,date,value
0,2019-06-06,10
1,2019-06-13,6
2,2019-06-20,6
3,2019-06-27,7
4,2019-07-02,0
5,2019-07-03,0
6,2019-07-11,11
7,2019-07-18,6
8,2019-07-25,3
9,2019-08-08,17
10,2019-08-15,6
11,2019-08-22,25
12,2019-08-29,24
13,2019-09-05,0
14,2019-09-19,19
15,2019-09-26,3
16,2019-10-01,0
17,2019-10-10,0
18,2019-10-17,0
19,2019-10-24,0
20,2019-10-31,0
21,2019-11-04,0
22,2019-11-07,15
23,2019-11-14,0
24,2019-11-21,8
25,2019-11-28,3
