,time,value
0,00-00-00,11
1,00-30-00,4
2,01-00-00,4
3,01-30-00,0
4,02-00-00,0
5,02-30-00,3
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,2
12,06-00-00,5
13,06-30-00,2
14,07-00-00,15
15,07-30-00,42
16,08-00-00,91
17,08-30-00,140
18,09-00-00,119
19,09-30-00,99
20,10-00-00,81
21,10-30-00,60
22,11-00-00,68
23,11-30-00,75
24,12-00-00,77
25,12-30-00,88
26,13-00-00,85
27,13-30-00,85
28,14-00-00,59
29,14-30-00,73
30,15-00-00,89
31,15-30-00,54
32,16-00-00,93
33,16-30-00,64
34,17-00-00,79
35,17-30-00,93
36,18-00-00,168
37,18-30-00,136
38,19-00-00,147
39,19-30-00,91
40,20-00-00,66
41,20-30-00,65
42,21-00-00,78
43,21-30-00,45
44,22-00-00,55
45,22-30-00,38
46,23-00-00,11
47,23-30-00,9
