,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,1
5,02-30-00,3
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,2
15,07-30-00,1
16,08-00-00,3
17,08-30-00,15
18,09-00-00,14
19,09-30-00,23
20,10-00-00,21
21,10-30-00,6
22,11-00-00,21
23,11-30-00,26
24,12-00-00,23
25,12-30-00,19
26,13-00-00,41
27,13-30-00,46
28,14-00-00,17
29,14-30-00,18
30,15-00-00,30
31,15-30-00,19
32,16-00-00,19
33,16-30-00,27
34,17-00-00,50
35,17-30-00,25
36,18-00-00,40
37,18-30-00,43
38,19-00-00,45
39,19-30-00,13
40,20-00-00,15
41,20-30-00,13
42,21-00-00,15
43,21-30-00,18
44,22-00-00,28
45,22-30-00,16
46,23-00-00,9
47,23-30-00,4
