,time,value
0,00-00-00,6
1,00-30-00,2
2,01-00-00,3
3,01-30-00,3
4,02-00-00,1
5,02-30-00,1
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,3
14,07-00-00,4
15,07-30-00,21
16,08-00-00,42
17,08-30-00,78
18,09-00-00,54
19,09-30-00,54
20,10-00-00,43
21,10-30-00,44
22,11-00-00,40
23,11-30-00,44
24,12-00-00,52
25,12-30-00,36
26,13-00-00,27
27,13-30-00,47
28,14-00-00,38
29,14-30-00,26
30,15-00-00,24
31,15-30-00,52
32,16-00-00,23
33,16-30-00,35
34,17-00-00,48
35,17-30-00,58
36,18-00-00,53
37,18-30-00,46
38,19-00-00,58
39,19-30-00,36
40,20-00-00,29
41,20-30-00,37
42,21-00-00,22
43,21-30-00,36
44,22-00-00,29
45,22-30-00,31
46,23-00-00,22
47,23-30-00,4
