,time,value
0,00-00-00,3
1,00-30-00,5
2,01-00-00,2
3,01-30-00,1
4,02-00-00,1
5,02-30-00,0
6,03-00-00,2
7,03-30-00,0
8,04-00-00,2
9,04-30-00,2
10,05-00-00,2
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,15
15,07-30-00,82
16,08-00-00,158
17,08-30-00,95
18,09-00-00,56
19,09-30-00,81
20,10-00-00,41
21,10-30-00,64
22,11-00-00,65
23,11-30-00,83
24,12-00-00,61
25,12-30-00,37
26,13-00-00,30
27,13-30-00,50
28,14-00-00,34
29,14-30-00,102
30,15-00-00,44
31,15-30-00,67
32,16-00-00,49
33,16-30-00,33
34,17-00-00,50
35,17-30-00,99
36,18-00-00,69
37,18-30-00,96
38,19-00-00,54
39,19-30-00,52
40,20-00-00,34
41,20-30-00,100
42,21-00-00,149
43,21-30-00,71
44,22-00-00,86
45,22-30-00,52
46,23-00-00,38
47,23-30-00,13
