,time,value
0,00-00-00,1
1,00-30-00,4
2,01-00-00,2
3,01-30-00,2
4,02-00-00,4
5,02-30-00,2
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,1
12,06-00-00,2
13,06-30-00,1
14,07-00-00,13
15,07-30-00,101
16,08-00-00,82
17,08-30-00,83
18,09-00-00,65
19,09-30-00,179
20,10-00-00,56
21,10-30-00,57
22,11-00-00,62
23,11-30-00,142
24,12-00-00,51
25,12-30-00,50
26,13-00-00,57
27,13-30-00,88
28,14-00-00,35
29,14-30-00,55
30,15-00-00,42
31,15-30-00,81
32,16-00-00,50
33,16-30-00,52
34,17-00-00,78
35,17-30-00,174
36,18-00-00,74
37,18-30-00,113
38,19-00-00,67
39,19-30-00,81
40,20-00-00,62
41,20-30-00,63
42,21-00-00,152
43,21-30-00,60
44,22-00-00,39
45,22-30-00,42
46,23-00-00,25
47,23-30-00,5
