,date,value
0,2019-06-06,12
1,2019-06-13,9
2,2019-06-20,13
3,2019-06-27,6
4,2019-07-02,0
5,2019-07-03,0
6,2019-07-11,16
7,2019-07-18,10
8,2019-07-25,16
9,2019-08-08,14
10,2019-08-15,14
11,2019-08-22,4
12,2019-08-29,11
13,2019-09-05,0
14,2019-09-19,25
15,2019-09-26,2
16,2019-10-01,0
17,2019-10-10,4
18,2019-10-17,2
19,2019-10-24,24
20,2019-10-31,0
21,2019-11-04,0
22,2019-11-07,0
23,2019-11-14,13
24,2019-11-21,3
25,2019-11-28,0
