,time,value
0,00-00-00,10
1,00-30-00,1
2,01-00-00,5
3,01-30-00,2
4,02-00-00,6
5,02-30-00,2
6,03-00-00,0
7,03-30-00,1
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,4
15,07-30-00,0
16,08-00-00,2
17,08-30-00,5
18,09-00-00,21
19,09-30-00,19
20,10-00-00,27
21,10-30-00,34
22,11-00-00,27
23,11-30-00,18
24,12-00-00,21
25,12-30-00,29
26,13-00-00,11
27,13-30-00,15
28,14-00-00,12
29,14-30-00,15
30,15-00-00,20
31,15-30-00,18
32,16-00-00,13
33,16-30-00,21
34,17-00-00,19
35,17-30-00,16
36,18-00-00,14
37,18-30-00,32
38,19-00-00,27
39,19-30-00,18
40,20-00-00,10
41,20-30-00,12
42,21-00-00,22
43,21-30-00,27
44,22-00-00,27
45,22-30-00,3
46,23-00-00,0
47,23-30-00,0
