,time,value
0,00-00-00,3
1,00-30-00,10
2,01-00-00,0
3,01-30-00,1
4,02-00-00,1
5,02-30-00,5
6,03-00-00,3
7,03-30-00,2
8,04-00-00,3
9,04-30-00,1
10,05-00-00,2
11,05-30-00,0
12,06-00-00,2
13,06-30-00,0
14,07-00-00,6
15,07-30-00,0
16,08-00-00,6
17,08-30-00,18
18,09-00-00,32
19,09-30-00,46
20,10-00-00,31
21,10-30-00,12
22,11-00-00,20
23,11-30-00,18
24,12-00-00,13
25,12-30-00,27
26,13-00-00,9
27,13-30-00,14
28,14-00-00,18
29,14-30-00,12
30,15-00-00,9
31,15-30-00,6
32,16-00-00,15
33,16-30-00,18
34,17-00-00,14
35,17-30-00,8
36,18-00-00,19
37,18-30-00,11
38,19-00-00,22
39,19-30-00,22
40,20-00-00,15
41,20-30-00,10
42,21-00-00,18
43,21-30-00,30
44,22-00-00,21
45,22-30-00,28
46,23-00-00,14
47,23-30-00,6
