,time,value
0,00-00-00,6
1,00-30-00,0
2,01-00-00,3
3,01-30-00,2
4,02-00-00,1
5,02-30-00,1
6,03-00-00,0
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,1
13,06-30-00,2
14,07-00-00,8
15,07-30-00,16
16,08-00-00,55
17,08-30-00,46
18,09-00-00,16
19,09-30-00,36
20,10-00-00,21
21,10-30-00,32
22,11-00-00,114
23,11-30-00,58
24,12-00-00,41
25,12-30-00,58
26,13-00-00,10
27,13-30-00,2
28,14-00-00,47
29,14-30-00,51
30,15-00-00,146
31,15-30-00,62
32,16-00-00,63
33,16-30-00,58
34,17-00-00,39
35,17-30-00,43
36,18-00-00,52
37,18-30-00,55
38,19-00-00,263
39,19-30-00,64
40,20-00-00,31
41,20-30-00,39
42,21-00-00,36
43,21-30-00,24
44,22-00-00,32
45,22-30-00,17
46,23-00-00,15
47,23-30-00,7
