,time,value
0,00-00-00,5
1,00-30-00,3
2,01-00-00,2
3,01-30-00,2
4,02-00-00,0
5,02-30-00,2
6,03-00-00,2
7,03-30-00,0
8,04-00-00,2
9,04-30-00,2
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,2
14,07-00-00,8
15,07-30-00,10
16,08-00-00,27
17,08-30-00,17
18,09-00-00,14
19,09-30-00,21
20,10-00-00,24
21,10-30-00,18
22,11-00-00,23
23,11-30-00,11
24,12-00-00,21
25,12-30-00,25
26,13-00-00,20
27,13-30-00,14
28,14-00-00,9
29,14-30-00,9
30,15-00-00,15
31,15-30-00,18
32,16-00-00,19
33,16-30-00,26
34,17-00-00,20
35,17-30-00,43
36,18-00-00,41
37,18-30-00,51
38,19-00-00,32
39,19-30-00,33
40,20-00-00,22
41,20-30-00,20
42,21-00-00,12
43,21-30-00,25
44,22-00-00,24
45,22-30-00,37
46,23-00-00,33
47,23-30-00,7
