,time,value
0,00-00-00,4
1,00-30-00,6
2,01-00-00,0
3,01-30-00,2
4,02-00-00,2
5,02-30-00,3
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,2
12,06-00-00,1
13,06-30-00,7
14,07-00-00,13
15,07-30-00,22
16,08-00-00,55
17,08-30-00,52
18,09-00-00,56
19,09-30-00,47
20,10-00-00,34
21,10-30-00,20
22,11-00-00,26
23,11-30-00,20
24,12-00-00,30
25,12-30-00,40
26,13-00-00,39
27,13-30-00,25
28,14-00-00,26
29,14-30-00,17
30,15-00-00,24
31,15-30-00,15
32,16-00-00,12
33,16-30-00,8
34,17-00-00,46
35,17-30-00,44
36,18-00-00,87
37,18-30-00,57
38,19-00-00,42
39,19-30-00,42
40,20-00-00,30
41,20-30-00,39
42,21-00-00,30
43,21-30-00,40
44,22-00-00,46
45,22-30-00,59
46,23-00-00,38
47,23-30-00,28
