,time,value
0,00-00-00,11
1,00-30-00,2
2,01-00-00,1
3,01-30-00,5
4,02-00-00,3
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,8
14,07-00-00,13
15,07-30-00,15
16,08-00-00,42
17,08-30-00,43
18,09-00-00,61
19,09-30-00,54
20,10-00-00,19
21,10-30-00,17
22,11-00-00,14
23,11-30-00,19
24,12-00-00,34
25,12-30-00,38
26,13-00-00,35
27,13-30-00,30
28,14-00-00,21
29,14-30-00,15
30,15-00-00,10
31,15-30-00,13
32,16-00-00,8
33,16-30-00,15
34,17-00-00,25
35,17-30-00,27
36,18-00-00,56
37,18-30-00,54
38,19-00-00,68
39,19-30-00,32
40,20-00-00,32
41,20-30-00,31
42,21-00-00,23
43,21-30-00,20
44,22-00-00,29
45,22-30-00,38
46,23-00-00,22
47,23-30-00,14
