,time,value
0,00-00-00,7
1,00-30-00,5
2,01-00-00,1
3,01-30-00,1
4,02-00-00,0
5,02-30-00,0
6,03-00-00,1
7,03-30-00,4
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,3
12,06-00-00,5
13,06-30-00,13
14,07-00-00,33
15,07-30-00,84
16,08-00-00,155
17,08-30-00,194
18,09-00-00,150
19,09-30-00,170
20,10-00-00,147
21,10-30-00,76
22,11-00-00,67
23,11-30-00,121
24,12-00-00,152
25,12-30-00,135
26,13-00-00,129
27,13-30-00,118
28,14-00-00,101
29,14-30-00,94
30,15-00-00,95
31,15-30-00,57
32,16-00-00,104
33,16-30-00,87
34,17-00-00,115
35,17-30-00,184
36,18-00-00,244
37,18-30-00,229
38,19-00-00,135
39,19-30-00,114
40,20-00-00,56
41,20-30-00,43
42,21-00-00,87
43,21-30-00,67
44,22-00-00,47
45,22-30-00,52
46,23-00-00,17
47,23-30-00,5
