,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,0
15,07-30-00,0
16,08-00-00,0
17,08-30-00,0
18,09-00-00,0
19,09-30-00,0
20,10-00-00,16
21,10-30-00,85
22,11-00-00,100
23,11-30-00,170
24,12-00-00,127
25,12-30-00,108
26,13-00-00,107
27,13-30-00,93
28,14-00-00,44
29,14-30-00,63
30,15-00-00,81
31,15-30-00,134
32,16-00-00,147
33,16-30-00,126
34,17-00-00,150
35,17-30-00,197
36,18-00-00,264
37,18-30-00,201
38,19-00-00,120
39,19-30-00,134
40,20-00-00,102
41,20-30-00,181
42,21-00-00,232
43,21-30-00,138
44,22-00-00,114
45,22-30-00,111
46,23-00-00,84
47,23-30-00,25
