,time,value
0,00-00-00,8
1,00-30-00,2
2,01-00-00,2
3,01-30-00,2
4,02-00-00,0
5,02-30-00,4
6,03-00-00,3
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,3
13,06-30-00,1
14,07-00-00,37
15,07-30-00,91
16,08-00-00,64
17,08-30-00,69
18,09-00-00,32
19,09-30-00,29
20,10-00-00,55
21,10-30-00,30
22,11-00-00,32
23,11-30-00,84
24,12-00-00,36
25,12-30-00,19
26,13-00-00,13
27,13-30-00,22
28,14-00-00,37
29,14-30-00,14
30,15-00-00,31
31,15-30-00,25
32,16-00-00,28
33,16-30-00,42
34,17-00-00,30
35,17-30-00,31
36,18-00-00,8
37,18-30-00,20
38,19-00-00,45
39,19-30-00,32
40,20-00-00,19
41,20-30-00,59
42,21-00-00,122
43,21-30-00,91
44,22-00-00,56
45,22-30-00,85
46,23-00-00,51
47,23-30-00,7
