,time,value
0,00-00-00,14
1,00-30-00,14
2,01-00-00,5
3,01-30-00,2
4,02-00-00,2
5,02-30-00,0
6,03-00-00,2
7,03-30-00,0
8,04-00-00,2
9,04-30-00,0
10,05-00-00,3
11,05-30-00,2
12,06-00-00,4
13,06-30-00,4
14,07-00-00,17
15,07-30-00,40
16,08-00-00,74
17,08-30-00,48
18,09-00-00,30
19,09-30-00,31
20,10-00-00,31
21,10-30-00,24
22,11-00-00,29
23,11-30-00,39
24,12-00-00,27
25,12-30-00,35
26,13-00-00,24
27,13-30-00,21
28,14-00-00,19
29,14-30-00,22
30,15-00-00,18
31,15-30-00,21
32,16-00-00,24
33,16-30-00,13
34,17-00-00,24
35,17-30-00,45
36,18-00-00,34
37,18-30-00,30
38,19-00-00,44
39,19-30-00,25
40,20-00-00,14
41,20-30-00,13
42,21-00-00,53
43,21-30-00,52
44,22-00-00,37
45,22-30-00,55
46,23-00-00,31
47,23-30-00,19
