,time,value
0,00-00-00,10
1,00-30-00,15
2,01-00-00,4
3,01-30-00,3
4,02-00-00,3
5,02-30-00,3
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,2
13,06-30-00,6
14,07-00-00,17
15,07-30-00,111
16,08-00-00,99
17,08-30-00,45
18,09-00-00,22
19,09-30-00,53
20,10-00-00,26
21,10-30-00,52
22,11-00-00,26
23,11-30-00,46
24,12-00-00,16
25,12-30-00,13
26,13-00-00,42
27,13-30-00,35
28,14-00-00,19
29,14-30-00,21
30,15-00-00,16
31,15-30-00,31
32,16-00-00,13
33,16-30-00,47
34,17-00-00,17
35,17-30-00,27
36,18-00-00,67
37,18-30-00,32
38,19-00-00,23
39,19-30-00,33
40,20-00-00,33
41,20-30-00,31
42,21-00-00,53
43,21-30-00,64
44,22-00-00,53
45,22-30-00,47
46,23-00-00,35
47,23-30-00,19
