,time,value
0,00-00-00,2
1,00-30-00,8
2,01-00-00,6
3,01-30-00,2
4,02-00-00,1
5,02-30-00,1
6,03-00-00,0
7,03-30-00,2
8,04-00-00,1
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,4
14,07-00-00,10
15,07-30-00,109
16,08-00-00,139
17,08-30-00,69
18,09-00-00,36
19,09-30-00,55
20,10-00-00,32
21,10-30-00,31
22,11-00-00,48
23,11-30-00,57
24,12-00-00,42
25,12-30-00,23
26,13-00-00,37
27,13-30-00,47
28,14-00-00,22
29,14-30-00,48
30,15-00-00,25
31,15-30-00,53
32,16-00-00,24
33,16-30-00,27
34,17-00-00,38
35,17-30-00,150
36,18-00-00,103
37,18-30-00,55
38,19-00-00,40
39,19-30-00,51
40,20-00-00,37
41,20-30-00,64
42,21-00-00,88
43,21-30-00,139
44,22-00-00,82
45,22-30-00,37
46,23-00-00,16
47,23-30-00,9
