,time,value
0,00-00-00,7
1,00-30-00,5
2,01-00-00,5
3,01-30-00,2
4,02-00-00,2
5,02-30-00,0
6,03-00-00,2
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,2
14,07-00-00,4
15,07-30-00,16
16,08-00-00,25
17,08-30-00,57
18,09-00-00,33
19,09-30-00,46
20,10-00-00,41
21,10-30-00,44
22,11-00-00,51
23,11-30-00,28
24,12-00-00,38
25,12-30-00,47
26,13-00-00,57
27,13-30-00,45
28,14-00-00,20
29,14-30-00,51
30,15-00-00,32
31,15-30-00,16
32,16-00-00,45
33,16-30-00,40
34,17-00-00,48
35,17-30-00,69
36,18-00-00,99
37,18-30-00,74
38,19-00-00,56
39,19-30-00,33
40,20-00-00,66
41,20-30-00,59
42,21-00-00,45
43,21-30-00,22
44,22-00-00,31
45,22-30-00,30
46,23-00-00,12
47,23-30-00,16
