,time,value
0,00-00-00,3
1,00-30-00,4
2,01-00-00,1
3,01-30-00,2
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,4
10,05-00-00,0
11,05-30-00,2
12,06-00-00,1
13,06-30-00,2
14,07-00-00,5
15,07-30-00,89
16,08-00-00,98
17,08-30-00,83
18,09-00-00,61
19,09-30-00,140
20,10-00-00,105
21,10-30-00,54
22,11-00-00,63
23,11-30-00,204
24,12-00-00,96
25,12-30-00,93
26,13-00-00,73
27,13-30-00,127
28,14-00-00,85
29,14-30-00,96
30,15-00-00,77
31,15-30-00,155
32,16-00-00,85
33,16-30-00,82
34,17-00-00,77
35,17-30-00,267
36,18-00-00,203
37,18-30-00,88
38,19-00-00,64
39,19-30-00,38
40,20-00-00,53
41,20-30-00,60
42,21-00-00,54
43,21-30-00,38
44,22-00-00,40
45,22-30-00,21
46,23-00-00,13
47,23-30-00,3
