,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,2
14,07-00-00,12
15,07-30-00,29
16,08-00-00,35
17,08-30-00,30
18,09-00-00,14
19,09-30-00,57
20,10-00-00,24
21,10-30-00,26
22,11-00-00,16
23,11-30-00,63
24,12-00-00,40
25,12-30-00,9
26,13-00-00,31
27,13-30-00,44
28,14-00-00,18
29,14-30-00,21
30,15-00-00,1
31,15-30-00,63
32,16-00-00,16
33,16-30-00,21
34,17-00-00,18
35,17-30-00,32
36,18-00-00,79
37,18-30-00,22
38,19-00-00,27
39,19-30-00,25
40,20-00-00,19
41,20-30-00,29
42,21-00-00,42
43,21-30-00,21
44,22-00-00,13
45,22-30-00,33
46,23-00-00,6
47,23-30-00,0
