,time,value
0,00-00-00,25
1,00-30-00,27
2,01-00-00,12
3,01-30-00,9
4,02-00-00,3
5,02-30-00,10
6,03-00-00,0
7,03-30-00,5
8,04-00-00,7
9,04-30-00,0
10,05-00-00,2
11,05-30-00,2
12,06-00-00,3
13,06-30-00,2
14,07-00-00,22
15,07-30-00,33
16,08-00-00,25
17,08-30-00,68
18,09-00-00,104
19,09-30-00,94
20,10-00-00,72
21,10-30-00,101
22,11-00-00,78
23,11-30-00,106
24,12-00-00,115
25,12-30-00,91
26,13-00-00,62
27,13-30-00,87
28,14-00-00,72
29,14-30-00,75
30,15-00-00,81
31,15-30-00,90
32,16-00-00,75
33,16-30-00,95
34,17-00-00,91
35,17-30-00,83
36,18-00-00,38
37,18-30-00,75
38,19-00-00,102
39,19-30-00,77
40,20-00-00,63
41,20-30-00,72
42,21-00-00,63
43,21-30-00,66
44,22-00-00,55
45,22-30-00,66
46,23-00-00,32
47,23-30-00,18
