,time,value
0,00-00-00,14
1,00-30-00,12
2,01-00-00,8
3,01-30-00,8
4,02-00-00,7
5,02-30-00,3
6,03-00-00,2
7,03-30-00,4
8,04-00-00,9
9,04-30-00,4
10,05-00-00,3
11,05-30-00,3
12,06-00-00,1
13,06-30-00,5
14,07-00-00,11
15,07-30-00,12
16,08-00-00,31
17,08-30-00,32
18,09-00-00,41
19,09-30-00,30
20,10-00-00,29
21,10-30-00,38
22,11-00-00,24
23,11-30-00,31
24,12-00-00,35
25,12-30-00,35
26,13-00-00,35
27,13-30-00,24
28,14-00-00,12
29,14-30-00,11
30,15-00-00,10
31,15-30-00,17
32,16-00-00,9
33,16-30-00,16
34,17-00-00,30
35,17-30-00,37
36,18-00-00,33
37,18-30-00,59
38,19-00-00,24
39,19-30-00,35
40,20-00-00,29
41,20-30-00,36
42,21-00-00,36
43,21-30-00,31
44,22-00-00,31
45,22-30-00,78
46,23-00-00,43
47,23-30-00,24
