,time,value
0,00-00-00,9
1,00-30-00,3
2,01-00-00,2
3,01-30-00,1
4,02-00-00,0
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,4
14,07-00-00,8
15,07-30-00,77
16,08-00-00,85
17,08-30-00,100
18,09-00-00,73
19,09-30-00,144
20,10-00-00,71
21,10-30-00,63
22,11-00-00,64
23,11-30-00,212
24,12-00-00,78
25,12-30-00,64
26,13-00-00,63
27,13-30-00,210
28,14-00-00,51
29,14-30-00,71
30,15-00-00,81
31,15-30-00,213
32,16-00-00,97
33,16-30-00,38
34,17-00-00,72
35,17-30-00,316
36,18-00-00,130
37,18-30-00,114
38,19-00-00,63
39,19-30-00,268
40,20-00-00,43
41,20-30-00,92
42,21-00-00,84
43,21-30-00,43
44,22-00-00,42
45,22-30-00,34
46,23-00-00,11
47,23-30-00,10
