,time,value
0,00-00-00,6
1,00-30-00,0
2,01-00-00,5
3,01-30-00,2
4,02-00-00,5
5,02-30-00,2
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,2
11,05-30-00,0
12,06-00-00,3
13,06-30-00,4
14,07-00-00,22
15,07-30-00,40
16,08-00-00,79
17,08-30-00,75
18,09-00-00,65
19,09-30-00,71
20,10-00-00,44
21,10-30-00,40
22,11-00-00,22
23,11-30-00,47
24,12-00-00,45
25,12-30-00,56
26,13-00-00,61
27,13-30-00,69
28,14-00-00,38
29,14-30-00,31
30,15-00-00,40
31,15-30-00,41
32,16-00-00,49
33,16-30-00,52
34,17-00-00,55
35,17-30-00,89
36,18-00-00,85
37,18-30-00,78
38,19-00-00,73
39,19-30-00,51
40,20-00-00,23
41,20-30-00,31
42,21-00-00,31
43,21-30-00,112
44,22-00-00,78
45,22-30-00,31
46,23-00-00,10
47,23-30-00,2
