,time,value
0,00-00-00,11
1,00-30-00,7
2,01-00-00,4
3,01-30-00,2
4,02-00-00,1
5,02-30-00,1
6,03-00-00,1
7,03-30-00,0
8,04-00-00,2
9,04-30-00,5
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,3
15,07-30-00,2
16,08-00-00,6
17,08-30-00,19
18,09-00-00,24
19,09-30-00,15
20,10-00-00,18
21,10-30-00,20
22,11-00-00,19
23,11-30-00,35
24,12-00-00,35
25,12-30-00,42
26,13-00-00,41
27,13-30-00,24
28,14-00-00,9
29,14-30-00,13
30,15-00-00,24
31,15-30-00,14
32,16-00-00,20
33,16-30-00,38
34,17-00-00,59
35,17-30-00,62
36,18-00-00,38
37,18-30-00,34
38,19-00-00,25
39,19-30-00,23
40,20-00-00,31
41,20-30-00,10
42,21-00-00,33
43,21-30-00,40
44,22-00-00,24
45,22-30-00,52
46,23-00-00,10
47,23-30-00,5
