,time,value
0,00-00-00,0
1,00-30-00,4
2,01-00-00,5
3,01-30-00,6
4,02-00-00,5
5,02-30-00,5
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,2
10,05-00-00,1
11,05-30-00,1
12,06-00-00,0
13,06-30-00,3
14,07-00-00,2
15,07-30-00,4
16,08-00-00,14
17,08-30-00,20
18,09-00-00,29
19,09-30-00,40
20,10-00-00,37
21,10-30-00,35
22,11-00-00,26
23,11-30-00,54
24,12-00-00,49
25,12-30-00,47
26,13-00-00,37
27,13-30-00,36
28,14-00-00,43
29,14-30-00,21
30,15-00-00,34
31,15-30-00,32
32,16-00-00,33
33,16-30-00,38
34,17-00-00,50
35,17-30-00,71
36,18-00-00,52
37,18-30-00,46
38,19-00-00,44
39,19-30-00,43
40,20-00-00,25
41,20-30-00,41
42,21-00-00,28
43,21-30-00,22
44,22-00-00,28
45,22-30-00,18
46,23-00-00,28
47,23-30-00,8
