,time,value
0,00-00-00,1
1,00-30-00,1
2,01-00-00,0
3,01-30-00,0
4,02-00-00,4
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,2
11,05-30-00,2
12,06-00-00,2
13,06-30-00,3
14,07-00-00,10
15,07-30-00,30
16,08-00-00,66
17,08-30-00,88
18,09-00-00,78
19,09-30-00,55
20,10-00-00,29
21,10-30-00,24
22,11-00-00,24
23,11-30-00,13
24,12-00-00,13
25,12-30-00,10
26,13-00-00,14
27,13-30-00,15
28,14-00-00,9
29,14-30-00,3
30,15-00-00,8
31,15-30-00,11
32,16-00-00,22
33,16-30-00,17
34,17-00-00,31
35,17-30-00,43
36,18-00-00,59
37,18-30-00,51
38,19-00-00,25
39,19-30-00,19
40,20-00-00,20
41,20-30-00,21
42,21-00-00,16
43,21-30-00,16
44,22-00-00,15
45,22-30-00,5
46,23-00-00,5
47,23-30-00,3
