,time,value
0,00-00-00,5
1,00-30-00,1
2,01-00-00,0
3,01-30-00,2
4,02-00-00,1
5,02-30-00,1
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,2
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,10
15,07-30-00,16
16,08-00-00,54
17,08-30-00,36
18,09-00-00,22
19,09-30-00,33
20,10-00-00,36
21,10-30-00,30
22,11-00-00,64
23,11-30-00,38
24,12-00-00,41
25,12-30-00,70
26,13-00-00,41
27,13-30-00,41
28,14-00-00,29
29,14-30-00,28
30,15-00-00,25
31,15-30-00,35
32,16-00-00,17
33,16-30-00,46
34,17-00-00,52
35,17-30-00,35
36,18-00-00,45
37,18-30-00,52
38,19-00-00,35
39,19-30-00,18
40,20-00-00,21
41,20-30-00,19
42,21-00-00,20
43,21-30-00,28
44,22-00-00,16
45,22-30-00,18
46,23-00-00,11
47,23-30-00,8
