,time,value
0,00-00-00,10
1,00-30-00,2
2,01-00-00,0
3,01-30-00,3
4,02-00-00,1
5,02-30-00,3
6,03-00-00,1
7,03-30-00,0
8,04-00-00,4
9,04-30-00,0
10,05-00-00,3
11,05-30-00,2
12,06-00-00,0
13,06-30-00,4
14,07-00-00,7
15,07-30-00,6
16,08-00-00,35
17,08-30-00,34
18,09-00-00,19
19,09-30-00,55
20,10-00-00,53
21,10-30-00,44
22,11-00-00,49
23,11-30-00,47
24,12-00-00,56
25,12-30-00,57
26,13-00-00,61
27,13-30-00,38
28,14-00-00,54
29,14-30-00,42
30,15-00-00,26
31,15-30-00,33
32,16-00-00,39
33,16-30-00,36
34,17-00-00,53
35,17-30-00,50
36,18-00-00,52
37,18-30-00,56
38,19-00-00,49
39,19-30-00,35
40,20-00-00,27
41,20-30-00,16
42,21-00-00,22
43,21-30-00,26
44,22-00-00,22
45,22-30-00,20
46,23-00-00,19
47,23-30-00,5
