,time,value
0,00-00-00,4
1,00-30-00,2
2,01-00-00,0
3,01-30-00,1
4,02-00-00,1
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,1
11,05-30-00,0
12,06-00-00,1
13,06-30-00,0
14,07-00-00,11
15,07-30-00,141
16,08-00-00,139
17,08-30-00,78
18,09-00-00,55
19,09-30-00,144
20,10-00-00,57
21,10-30-00,37
22,11-00-00,40
23,11-30-00,121
24,12-00-00,49
25,12-30-00,34
26,13-00-00,31
27,13-30-00,95
28,14-00-00,42
29,14-30-00,56
30,15-00-00,65
31,15-30-00,71
32,16-00-00,55
33,16-30-00,33
34,17-00-00,63
35,17-30-00,172
36,18-00-00,95
37,18-30-00,44
38,19-00-00,34
39,19-30-00,102
40,20-00-00,42
41,20-30-00,55
42,21-00-00,79
43,21-30-00,86
44,22-00-00,66
45,22-30-00,57
46,23-00-00,17
47,23-30-00,3
