,time,value
0,00-00-00,0
1,00-30-00,2
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,1
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,1
14,07-00-00,2
15,07-30-00,7
16,08-00-00,43
17,08-30-00,40
18,09-00-00,38
19,09-30-00,41
20,10-00-00,15
21,10-30-00,26
22,11-00-00,23
23,11-30-00,11
24,12-00-00,12
25,12-30-00,11
26,13-00-00,22
27,13-30-00,28
28,14-00-00,14
29,14-30-00,7
30,15-00-00,13
31,15-30-00,19
32,16-00-00,22
33,16-30-00,26
34,17-00-00,24
35,17-30-00,25
36,18-00-00,19
37,18-30-00,23
38,19-00-00,7
39,19-30-00,14
40,20-00-00,7
41,20-30-00,12
42,21-00-00,8
43,21-30-00,10
44,22-00-00,7
45,22-30-00,12
46,23-00-00,5
47,23-30-00,3
