,time,value
0,00-00-00,13
1,00-30-00,6
2,01-00-00,7
3,01-30-00,6
4,02-00-00,5
5,02-30-00,2
6,03-00-00,1
7,03-30-00,0
8,04-00-00,1
9,04-30-00,1
10,05-00-00,1
11,05-30-00,1
12,06-00-00,2
13,06-30-00,3
14,07-00-00,28
15,07-30-00,116
16,08-00-00,85
17,08-30-00,78
18,09-00-00,79
19,09-30-00,97
20,10-00-00,66
21,10-30-00,53
22,11-00-00,54
23,11-30-00,72
24,12-00-00,57
25,12-30-00,33
26,13-00-00,47
27,13-30-00,50
28,14-00-00,48
29,14-30-00,80
30,15-00-00,46
31,15-30-00,135
32,16-00-00,93
33,16-30-00,100
34,17-00-00,111
35,17-30-00,103
36,18-00-00,135
37,18-30-00,157
38,19-00-00,40
39,19-30-00,62
40,20-00-00,66
41,20-30-00,106
42,21-00-00,140
43,21-30-00,146
44,22-00-00,172
45,22-30-00,124
46,23-00-00,54
47,23-30-00,22
