,time,value
0,00-00-00,1
1,00-30-00,3
2,01-00-00,3
3,01-30-00,3
4,02-00-00,0
5,02-30-00,2
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,3
13,06-30-00,8
14,07-00-00,11
15,07-30-00,49
16,08-00-00,63
17,08-30-00,82
18,09-00-00,99
19,09-30-00,79
20,10-00-00,63
21,10-30-00,48
22,11-00-00,55
23,11-30-00,50
24,12-00-00,55
25,12-30-00,86
26,13-00-00,54
27,13-30-00,75
28,14-00-00,53
29,14-30-00,46
30,15-00-00,32
31,15-30-00,68
32,16-00-00,62
33,16-30-00,53
34,17-00-00,82
35,17-30-00,122
36,18-00-00,103
37,18-30-00,94
38,19-00-00,114
39,19-30-00,39
40,20-00-00,42
41,20-30-00,38
42,21-00-00,54
43,21-30-00,37
44,22-00-00,45
45,22-30-00,28
46,23-00-00,25
47,23-30-00,7
