,time,value
0,00-00-00,0
1,00-30-00,4
2,01-00-00,0
3,01-30-00,1
4,02-00-00,0
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,3
14,07-00-00,8
15,07-30-00,27
16,08-00-00,52
17,08-30-00,74
18,09-00-00,86
19,09-30-00,76
20,10-00-00,55
21,10-30-00,44
22,11-00-00,51
23,11-30-00,52
24,12-00-00,77
25,12-30-00,81
26,13-00-00,61
27,13-30-00,59
28,14-00-00,30
29,14-30-00,55
30,15-00-00,43
31,15-30-00,66
32,16-00-00,51
33,16-30-00,49
34,17-00-00,83
35,17-30-00,103
36,18-00-00,88
37,18-30-00,92
38,19-00-00,74
39,19-30-00,46
40,20-00-00,32
41,20-30-00,32
42,21-00-00,35
43,21-30-00,35
44,22-00-00,31
45,22-30-00,41
46,23-00-00,11
47,23-30-00,8
