,time,value
0,00-00-00,6
1,00-30-00,3
2,01-00-00,2
3,01-30-00,3
4,02-00-00,0
5,02-30-00,2
6,03-00-00,1
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,3
14,07-00-00,7
15,07-30-00,15
16,08-00-00,20
17,08-30-00,43
18,09-00-00,47
19,09-30-00,40
20,10-00-00,23
21,10-30-00,33
22,11-00-00,25
23,11-30-00,26
24,12-00-00,29
25,12-30-00,35
26,13-00-00,29
27,13-30-00,36
28,14-00-00,24
29,14-30-00,34
30,15-00-00,23
31,15-30-00,28
32,16-00-00,31
33,16-30-00,43
34,17-00-00,91
35,17-30-00,142
36,18-00-00,117
37,18-30-00,83
38,19-00-00,87
39,19-30-00,65
40,20-00-00,42
41,20-30-00,64
42,21-00-00,58
43,21-30-00,83
44,22-00-00,47
45,22-30-00,58
46,23-00-00,16
47,23-30-00,12
