,time,value
0,00-00-00,2
1,00-30-00,5
2,01-00-00,0
3,01-30-00,0
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,3
13,06-30-00,4
14,07-00-00,11
15,07-30-00,12
16,08-00-00,27
17,08-30-00,36
18,09-00-00,29
19,09-30-00,26
20,10-00-00,17
21,10-30-00,27
22,11-00-00,24
23,11-30-00,50
24,12-00-00,53
25,12-30-00,32
26,13-00-00,20
27,13-30-00,28
28,14-00-00,11
29,14-30-00,29
30,15-00-00,19
31,15-30-00,26
32,16-00-00,37
33,16-30-00,49
34,17-00-00,79
35,17-30-00,123
36,18-00-00,101
37,18-30-00,129
38,19-00-00,85
39,19-30-00,69
40,20-00-00,59
41,20-30-00,62
42,21-00-00,44
43,21-30-00,38
44,22-00-00,50
45,22-30-00,42
46,23-00-00,34
47,23-30-00,13
